path,size,category,keep_or_exclude,release_destination,reason,license_status,contains_old_name,contains_hardcoded_path,contains_sensitive_information
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/environment.yaml,7878,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/LICENSE,11355,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/README.md,19492,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/requirements.txt,100,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/setup.py,7432,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/test.ipynb,3151,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/arch.png,568439,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/cats.png,381659,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/cat_dog.jpeg,123411,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/COCO.png,261907,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/GD_GLIGEN.png,1227831,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/GD_SD.png,1161495,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/grounding_dino_logo.png,362960,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/hero_figure.png,2977749,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/model_explan1.PNG,483793,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/model_explan2.PNG,467175,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/.asset/ODinW.png,292914,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/create_coco_dataset.py,2372,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/gradio_app.py,4479,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/image_editing_with_groundingdino_gligen.ipynb,2160988,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/image_editing_with_groundingdino_stablediffusion.ipynb,1635014,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/inference_on_a_image.py,8253,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/demo/test_ap_on_coco.py,9083,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/__init__.py,0,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/__pycache__/docker_test.cpython-313.pyc,677,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/__pycache__/setup.cpython-313.pyc,8546,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/config/GroundingDINO_SwinB_cfg.py,1007,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/config/GroundingDINO_SwinT_OGC.py,1006,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/config/__init__.py,0,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/datasets/cocogrounding_eval.py,9398,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/datasets/transforms.py,9711,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/datasets/__init__.py,0,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/models/registry.py,2143,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/models/__init__.py,754,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/box_ops.py,3905,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/get_tokenlizer.py,1345,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/inference.py,9395,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/logger.py,3303,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/misc.py,23348,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/slconfig.py,14380,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/slio.py,5377,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/time_counter.py,1567,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/utils.py,17828,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/visualizer.py,12047,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/vl_utils.py,3489,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__init__.py,71,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/__pycache__/__init__.cpython-313.pyc,199,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/box_ops.cpython-313.pyc,6723,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/get_tokenlizer.cpython-313.pyc,2056,cache,exclude,,python bytecode cache,not_release_artifact,false,false,true
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/inference.cpython-313.pyc,12259,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/logger.cpython-313.pyc,4724,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/misc.cpython-313.pyc,36044,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/slconfig.cpython-313.pyc,20520,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/slio.cpython-313.pyc,8434,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
DB_Baselines/third_party_baselines/official/GroundingDINO/GroundingDINO-main/groundingdino/util/__pycache__/time_counter.cpython-313.pyc,4152,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
